time;section_name;reef_section;transect_id;point_id
Oligocene;Vitigliano;back reef;VT1;Porites
Oligocene;Vitigliano;back reef;VT2;Porites
Oligocene;Vitigliano;back reef;VT3;Porites
Oligocene;Vitigliano;back reef;VT3;Porites
Oligocene;Vitigliano;back reef;VT3;Porites
Oligocene;Vitigliano;back reef;VT3;Porites
Oligocene;Vitigliano;back reef;VT3;Porites
Oligocene;Vitigliano;back reef;VT3;Porites
Oligocene;Vitigliano;back reef;VT3;Porites
Oligocene;Vitigliano;back reef;VT3;Porites
Oligocene;Vitigliano;back reef;VT3;Porites
Oligocene;Vitigliano;back reef;VT3;Porites
Oligocene;Vitigliano;back reef;VT4;Porites
Oligocene;Vitigliano;back reef;VT4;Porites
Oligocene;Vitigliano;back reef;VT4;Porites
Oligocene;Vitigliano;back reef;VT4;Porites
Oligocene;Vitigliano;back reef;VT4;Porites
Oligocene;Vitigliano;back reef;VT4;Porites
Oligocene;Vitigliano;back reef;VT4;Porites
Oligocene;Vitigliano;back reef;VT4;Porites
Oligocene;Vitigliano;back reef;VT4;Porites
Oligocene;Vitigliano;back reef;VT4;Porites
Oligocene;Vitigliano;back reef;VT4;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT1;Porites
Oligocene;Santa Cesarea;reef front;SCT2;Porites
Oligocene;Santa Cesarea;reef front;SCT2;Porites
Oligocene;Santa Cesarea;reef front;SCT2;Porites
Oligocene;Santa Cesarea;reef front;SCT2;Porites
Oligocene;Santa Cesarea;reef front;SCT2;Porites
Oligocene;Santa Cesarea;reef front;SCT2;Porites
Oligocene;Santa Cesarea;reef front;SCT2;Porites
Oligocene;Santa Cesarea;reef front;SCT7;Porites
Oligocene;Santa Cesarea;reef front;SCT7;Porites
Oligocene;Santa Cesarea;reef front;SCT7;Porites
Oligocene;Santa Cesarea;reef front;SCT7;Porites
Oligocene;Santa Cesarea;reef front;SCT7;Porites
Oligocene;Santa Cesarea;reef front;SCT8;Porites
Oligocene;Santa Cesarea;reef front;SCT8;Porites
Oligocene;Santa Cesarea;reef front;SCT8;Porites
Oligocene;Santa Cesarea;reef front;SCT8;Porites
Oligocene;Santa Cesarea;reef front;SCT8;Porites
Oligocene;Santa Cesarea;reef front;SCT8;Porites
Oligocene;Santa Cesarea;reef front;SCT8;Porites
Oligocene;Santa Cesarea;reef front;SCT8;Porites
Oligocene;Santa Cesarea;reef front;SCT8;Porites
Oligocene;Porto Miggiano;proximal slope;PML5;Porites
Miocene;Tricase;back reef;TL1;Porites
Miocene;Tricase;back reef;TL1;Porites
Miocene;Tricase;back reef;TL1;Porites
Miocene;Tricase;back reef;TL1;Porites
Miocene;Tricase;back reef;TL1;Porites
Miocene;Tricase;back reef;TL1;Porites
Miocene;Tricase;back reef;TL1;Porites
Miocene;Tricase;back reef;TL2;Porites
Miocene;Tricase;back reef;TL2;Porites
Miocene;Tricase;back reef;TL2;Porites
Miocene;Tricase;back reef;TL2;Porites
Miocene;Tricase;back reef;TL2;Porites
Miocene;Tricase;back reef;TL2;Porites
Miocene;Tricase;back reef;TL2;Porites
Miocene;Tricase;back reef;TL2;Porites
Miocene;Tricase;back reef;TL2;Porites
Miocene;Tricase;back reef;TL4;Porites
Miocene;Tricase;back reef;TL4;Porites
Miocene;Tricase;back reef;TL4;Porites
Miocene;Tricase;back reef;TL5;Porites
Miocene;Tricase;back reef;TL5;Porites
Miocene;Tricase;back reef;TL6;Porites
Miocene;Tricase;back reef;TL6;Porites
Miocene;Tricase;back reef;TL6;Porites
Miocene;Tricase;back reef;TL6;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL1;Porites
Miocene;Ciolo;reef front;CGL2;Porites
Miocene;Ciolo;reef front;CGL2;Porites
Miocene;Ciolo;reef front;CGL2;Porites
Miocene;Ciolo;reef front;CGL2;Porites
Miocene;Ciolo;reef front;CGL2;Porites
Miocene;Ciolo;reef front;CGL2;Porites
Miocene;Ciolo;reef front;CGL2;Porites
Miocene;Ciolo;reef front;CGL2;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL3;Porites
Miocene;Ciolo;reef front;CGL4;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL5;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL6;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Ciolo;reef front;CGL7;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT1;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT2;Porites
Miocene;Leuca;proximal slope;LCT3;Porites
Miocene;Leuca;proximal slope;LCT3;Porites
Miocene;Leuca;proximal slope;LCT3;Porites
Miocene;Leuca;proximal slope;LCT3;Porites
Miocene;Leuca;proximal slope;LCT3;Porites
Miocene;Leuca;proximal slope;LCT3;Porites
Miocene;Leuca;proximal slope;LCT3;Porites
Miocene;Leuca;proximal slope;LCT3;Porites
Miocene;Leuca;proximal slope;LCT3;Porites
Miocene;Leuca;proximal slope;LCT3;Porites
Miocene;Leuca;proximal slope;LCT4;Porites
Miocene;Leuca;proximal slope;LCT4;Porites
Miocene;Leuca;proximal slope;LCT4;Porites
Miocene;Leuca;proximal slope;LCT4;Porites
Miocene;Leuca;proximal slope;LCT4;Porites
Miocene;Leuca;proximal slope;LCT4;Porites
Oligocene;Vitigliano;back reef;VT1;Poritid
Oligocene;Vitigliano;back reef;VT1;Poritid
Oligocene;Vitigliano;back reef;VT1;Poritid
Oligocene;Vitigliano;back reef;VT2;Poritid
Oligocene;Vitigliano;back reef;VT2;Poritid
Oligocene;Vitigliano;back reef;VT2;Poritid
Oligocene;Vitigliano;back reef;VT2;Poritid
Oligocene;Vitigliano;back reef;VT2;Poritid
Oligocene;Vitigliano;back reef;VT3;Poritid
Oligocene;Vitigliano;back reef;VT3;Poritid
Oligocene;Vitigliano;back reef;VT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT1;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT2;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT3;Poritid
Oligocene;Santa Cesarea;reef front;SCT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT4;Poritid
Oligocene;Santa Cesarea;reef front;SCT5;Poritid
Oligocene;Santa Cesarea;reef front;SCT5;Poritid
Oligocene;Santa Cesarea;reef front;SCT5;Poritid
Oligocene;Santa Cesarea;reef front;SCT5;Poritid
Oligocene;Santa Cesarea;reef front;SCT5;Poritid
Oligocene;Santa Cesarea;reef front;SCT6;Poritid
Oligocene;Santa Cesarea;reef front;SCT6;Poritid
Oligocene;Santa Cesarea;reef front;SCT6;Poritid
Oligocene;Santa Cesarea;reef front;SCT6;Poritid
Oligocene;Santa Cesarea;reef front;SCT6;Poritid
Oligocene;Santa Cesarea;reef front;SCT6;Poritid
Oligocene;Santa Cesarea;reef front;SCT6;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT7;Poritid
Oligocene;Santa Cesarea;reef front;SCT8;Poritid
Oligocene;Santa Cesarea;reef front;SCT8;Poritid
Oligocene;Santa Cesarea;reef front;SCT8;Poritid
Oligocene;Porto Miggiano;proximal slope;PML1;Poritid
Oligocene;Porto Miggiano;proximal slope;PML1;Poritid
Oligocene;Porto Miggiano;proximal slope;PML2;Poritid
Oligocene;Porto Miggiano;proximal slope;PML4;Poritid
Oligocene;Porto Miggiano;proximal slope;PML4;Poritid
Oligocene;Porto Miggiano;proximal slope;PML4;Poritid
Oligocene;Porto Miggiano;proximal slope;PML4;Poritid
Oligocene;Porto Miggiano;proximal slope;PML4;Poritid
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT1;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
Oligocene;Vitigliano;back reef;VT2;Sediment
