time;;specimen_id;genus;Section name;latitude;longitude;height (cm);width (cm);growth mm;comments;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,04;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;2,37;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,44;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,53;;;;
Oligocene;Oligocene reef front;SC15;Poriticae;SC;NA;NA;29;50;1,85;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;7,82;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;4,15;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;4,97;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;2,32;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;5,26;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;3,21;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;2,51;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;3,61;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;6,8;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;3,69;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;2,32;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;2,15;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;2,11;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;2,78;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;3,85;10 cm skip;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;3,68;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;3,15;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;4,45;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;3,72;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;4,82;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;4,09;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;4,07;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;4,06;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;2,19;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;4,28;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;4,92;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;4,48;;;;
Oligocene;Oligocene reef front;SC16;Poriticae;SC;40,040278;18,447222;19;29;6,04;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;2,257954839;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;2,391651613;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;2,434574194;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,31023871;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,170012903;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,270096774;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;2,687393548;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,771290323;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,789993548;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,95023871;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,004670968;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;0,937703226;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;0,101292258;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,044780645;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;0,986909677;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;0,905529032;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,068903226;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;0,905529032;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,004670968;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;0,944341935;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,004090323;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,00063871;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;0,971554839;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,021896774;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,050245161;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;0,976303226;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,004096774;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;0,976303226;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,082980645;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;0,997632258;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;0,965825806;;;;
Miocene;Miocene reef front;CDG1;Porites;CGb;39,8471422;18,3849653;18;19;1,088948387;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;1,70135257;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,552019838;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,877015329;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,706645627;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,150919748;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;1,694165915;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;1,684535618;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,706645627;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,621181244;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,382299369;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,628926961;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;1,655329125;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;3,801127142;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,462849414;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;1,492596934;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,217917042;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;3,202037872;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,746898106;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,783651939;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,582110009;;;;
Miocene;Miocene reef front;CDG2;Porites;CGb;39,8471592;18,3850039;;;2,583688007;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;3,519804273;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;3,172266855;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;3,812589645;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,555374766;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,22310444;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,555374766;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,141119204;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;1,95961538;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;1,848581406;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,574247558;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;1,291995918;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;1,556094392;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,248972798;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;0,965045269;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;1,446355423;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;1,556094392;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,258501241;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;3,697169159;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;3,070780368;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;4,905700741;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,567632876;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;4,851183574;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;3,303430537;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;3,300992881;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;3,453720934;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;3,236890139;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,678247878;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,051122711;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,271152931;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,961219145;;;;
Miocene;Miocene reef front;CDG3;Porites;CGb;39,8471815;18,38518;;;2,465143395;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,467722428;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,72375085;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,594602767;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,195207499;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;2,101663013;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,074359362;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,37642301;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,600763474;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,262877013;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;0,950827727;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;0,78718724;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,048643133;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,109819336;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;0,997762491;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;0,929231234;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,168894096;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,160170837;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,210514778;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;0,757593167;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,462294958;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,314128052;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,515186333;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;2,320326555;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;2,066785093;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;3,791647139;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,809290196;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,405631567;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,259860912;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;2,312654018;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,360647063;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;0,907098042;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;0,908496485;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,291707612;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,677458614;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,275878751;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,516025399;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,168878978;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,334258069;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,113251191;;;;
Miocene;Miocene reef front;CDG4;Porites;CGb;39,8471815;18,38518;;;1,118935672;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;2,112187883;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,380528758;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,860885798;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,877122433;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,621348297;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,465784289;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,04978556;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,760381555;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,47865746;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,508280081;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,971050575;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,206624064;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,311042294;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,515806398;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;2,011668557;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,458876367;;;;
Miocene;Miocene reef front;CDG5;Porites;CGb;39,8471815;18,38518;;;1,877114891;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;2,225264808;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;2,105587675;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;2,580530937;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;2,83750687;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,834775506;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,546215656;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,542102589;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,434557995;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,291986807;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,724125949;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;0,880286985;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,632539649;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;0,812759101;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,641849495;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,465224535;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,342145049;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;0,641552703;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,892040885;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,632539649;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,498653283;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,419426345;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;0,712835776;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;0,657203526;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;0,637580771;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;0,880286985;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;2,825893506;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;2,434340653;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;2,76856764;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;2,167359282;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,357201091;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,569860748;;;;
Miocene;Miocene reef front;CDG6;Porites;CGb;39,8472015;18,3851349;29;30;1,604282479;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;2,698038549;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;1,946792203;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;1,79485265;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;2,928009198;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;1,490545115;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;2,606887751;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;2,20639737;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;1,666480866;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;1,699482208;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;2,198980657;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;2,264854003;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;1,201713652;;;;
Miocene;Miocene reef front;CDG7;Porites;CGb;39,8472015;18,3851349;49;25;2,490225077;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,323132104;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,112455008;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,013043289;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;0,900180559;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,134156599;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,181285733;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,160462324;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,158460213;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,02103728;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,11244778;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,235093392;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,443959914;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,437516294;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,142313217;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,16445932;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,432659185;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,275778906;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,117659053;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,108270088;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,064454919;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,252823285;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,315210391;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,208491325;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,61547657;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,404839227;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,379827285;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,758609496;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,4945295;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,213283383;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,474197585;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,087117813;;;;
Miocene;Miocene reef front;CDG9;Porites;CGb;39,8471878;18,3851645;18;18;1,69473707;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,731994153;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;2,66491499;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,055737101;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;2,197049716;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;2,423907383;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;0,702920348;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,069862902;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,186905257;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;0,980965941;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,437177188;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,137899443;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,03642154;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;0,691034591;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,233559988;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,21834313;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,213235441;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;0,906325129;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;0,885512986;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;0,879058374;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,304169685;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;2,460226045;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,255197665;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,511306265;;;;
Miocene;Miocene reef front;CDG10;Porites;CGb;39,8471878;18,3851645;18;19;1,446692552;;;;
